player_id,player_name,sex,n_games,win_rate,avg_ace,avg_df,avg_svpt,avg_first_in,avg_first_won,avg_second_won,avg_sv_gms,avg_bp_saved,avg_bp_faced,cluster,PC1,PC2,PC3,PC4,best_rank,rank_level,dominant_sex,mis_clustered_type
214521,Lea Boskovic,WTA,6,0.5,0.6666666666666667,1.8333333333333333,65.66666666666667,48.333333333333336,28,6.5,9.833333333333334,4.333333333333333,8.5,2,2.081240341963207,-0.6682736590488797,-1.706439373557635,1.1395083857772734,210,26,WTA,Correct
214541,Fanny Stollar,WTA,5,0.4,2.8,3.4,86.4,54.2,32.4,13.4,12.2,6.2,11.4,1,-1.4015678537683733,-2.715811027753665,-0.0777240738088991,-0.15540576268635878,258,27,ATP,Mis-clustered WTA
214544,Aryna Sabalenka,WTA,297,0.7373737373737377,5.109965635738831,4.845360824742268,70.40893470790378,42.78006872852234,29.9106529209622,13.1786941580756,10.903780068728523,3.79725085910653,6.453608247422678,2,0.5024635930115223,1.122336363098258,1.1781947286329648,0.3740948730920423,1,1,WTA,Correct
214593,Lucrezia Stefanini,WTA,32,0.375,0.375,2.8125,74.84375,55.75,30.40625,7.75,10.75,5.59375,10.65625,2,0.5983228518291183,-2.54470205850707,-1.1728622708351524,1.2265817257826979,100,15,WTA,Correct
214604,Maria Lourdes Carle,WTA,35,0.3999999999999999,0.6176470588235294,5.205882352941177,71.17647058823529,47.55882352941177,28.264705882352942,7.911764705882352,10.5,4.676470588235294,9.558823529411764,2,1.5227220939740946,-1.4885623904418344,0.6947169969404404,1.485062749654651,122,18,WTA,Correct
214643,Liudmila Samsonova,WTA,203,0.5763546798029558,5.407960199004975,4.402985074626863,69.19402985074626,37.85074626865672,26.805970149253724,15.149253731343283,10.651741293532337,3.7960199004975124,6.577114427860699,2,0.8690676361801513,1.3992670396092626,1.302043163314104,-0.6679017441344045,12,3,WTA,Correct
214646,Xiaodi You,WTA,10,0.20000000000000004,2,3,57.7,31.8,16.8,10.7,8.7,3.9,8.8,2,3.9699965538588713,0.29881284221591053,0.26561271495929994,-1.014147216756574,168,23,WTA,Correct
214684,Katherine Sebov,WTA,10,0.29999999999999993,0.4444444444444444,3.111111111111111,65.55555555555556,51.111111111111114,27.77777777777778,5.888888888888889,10.222222222222221,4.888888888888889,9.666666666666666,2,1.9131999427943993,-1.634060847043934,-0.9730800607039771,1.5789145830525833,136,19,WTA,Correct
214782,Fernanda Contreras Gomez,WTA,20,0.44999999999999996,2.736842105263158,2,67.84210526315789,42.78947368421053,27.105263157894736,11.421052631578947,9.894736842105264,4.157894736842105,7.526315789473684,2,1.5323487436789447,0.39359126189244775,-0.8937132434306406,-0.25497704930089754,139,19,WTA,Correct
214826,Susan Bandecchi,WTA,5,0.2,1.2,2.4,56,33.8,19.8,10.4,8,4,7.4,2,3.99294905085451,0.6523787247194626,-0.40406076527657786,-0.7682261646366915,164,23,WTA,Correct
